room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name
entire home/apt,lisbon,alcântara,82.0,4.5,6,2.0,78.0,great apartment in lisbon!
entire home/apt,lisbon,alcântara,39.0,4.5,4,2.0,72.0,"alcantara house, under the bridge!"
entire home/apt,lisbon,alcântara,1.0,0.0,4,1.0,73.0,trendy alcantara apt + bus tour offer!
entire home/apt,lisbon,alcântara,17.0,4.5,3,1.0,72.0,great flat in alcântara-lisbon
entire home/apt,lisbon,alcântara,48.0,4.0,5,2.0,72.0,house + garden + cool neighbourhood
entire home/apt,lisbon,alcântara,2.0,0.0,2,0.0,72.0,"lovely apartment, sublime terrace!"
entire home/apt,lisbon,alcântara,11.0,5.0,3,1.0,72.0,sophie´s white flat
entire home/apt,lisbon,alcântara,19.0,5.0,2,1.0,71.0,adventure van
entire home/apt,lisbon,estrela,4.0,5.0,6,2.0,64.0,lisbon-estrela lovely duplex with balcony and view
entire home/apt,lisbon,estrela,5.0,5.0,4,2.0,82.0,santos trendy ap
entire home/apt,lisbon,estrela,65.0,4.5,8,3.0,80.0,comfort near the river
entire home/apt,lisbon,estrela,23.0,5.0,4,2.0,78.0,olival lapa
entire home/apt,lisbon,estrela,2.0,0.0,6,2.0,74.0,beautiful loft type apartment
entire home/apt,lisbon,estrela,21.0,4.5,4,2.0,71.0,janelas verdes 2bedroom apartment
entire home/apt,lisbon,misericórdia,5.0,4.0,6,2.0,72.0,santos iv- brilliant & cosy apartment
entire home/apt,lisbon,estrela,1.0,0.0,2,1.0,72.0,apartment in lisbon 299 - santos/madragoa
entire home/apt,lisbon,misericórdia,13.0,3.5,5,1.0,66.0,parreiras alto - comfort and light 
entire home/apt,lisbon,misericórdia,21.0,5.0,6,2.0,68.0,cozy apartment in central lisbon.
entire home/apt,lisbon,misericórdia,24.0,4.0,6,4.0,73.0,palmeira terrace 4 bedrooms
entire home/apt,lisbon,misericórdia,20.0,4.5,2,1.0,66.0,"bairro alto, a poetic place to be on tejo"
entire home/apt,lisbon,misericórdia,31.0,5.0,4,1.0,65.0,"top location!cosy apt downtown,bairro alto/chiado!"
entire home/apt,lisbon,campo de ourique,1.0,0.0,3,1.0,82.0,pretty flat in best lisbon area
entire home/apt,lisbon,misericórdia,55.0,5.0,6,2.0,65.0,7564 post-its in bairro alto
entire home/apt,lisbon,misericórdia,53.0,5.0,4,1.0,79.0,adamastor25.lisbon apartment
entire home/apt,lisbon,misericórdia,69.0,4.5,2,0.0,66.0,santa catarina apartament - with garage
entire home/apt,lisbon,misericórdia,45.0,4.5,4,2.0,82.0,"lisbon santa catarina-terrasse, 2 chambres"
entire home/apt,lisbon,misericórdia,47.0,4.0,6,3.0,71.0,ruben friends 3 bedrom central flat
entire home/apt,lisbon,misericórdia,2.0,0.0,2,0.0,63.0,chic studio in bairro alto-santa catarina
entire home/apt,lisbon,santo antónio,29.0,4.0,6,3.0,73.0,ruben terrace 3 bedroom apartment
entire home/apt,lisbon,estrela,91.0,4.5,4,2.0,82.0,casa dos netos
entire home/apt,lisbon,misericórdia,47.0,4.0,5,1.0,66.0,parreiras well with small patio 
entire home/apt,lisbon,misericórdia,20.0,4.5,4,1.0,66.0,lisbon-bairro alto
entire home/apt,lisbon,misericórdia,92.0,5.0,6,3.0,79.0,spacious lisbon apartment-central
entire home/apt,lisbon,misericórdia,38.0,4.5,4,2.0,72.0,private garden at principe real
entire home/apt,lisbon,misericórdia,62.0,5.0,4,1.0,72.0,"1br ap @ st catarina, center lisbon"
entire home/apt,lisbon,misericórdia,14.0,4.5,3,1.0,80.0,cosy santa catarina 1bedroom
entire home/apt,lisbon,misericórdia,32.0,5.0,3,1.0,66.0,le flat | santa catarina iii
entire home/apt,lisbon,misericórdia,35.0,4.5,2,1.0,74.0,garden at principe real & são bento
entire home/apt,lisbon,estrela,33.0,4.5,3,1.0,66.0,amalia's neighbourhood with  garden
entire home/apt,lisbon,misericórdia,73.0,4.5,4,2.0,78.0,"amazing loft, historic center"
entire home/apt,lisbon,misericórdia,28.0,5.0,4,2.0,78.0,casa poço dos negros - no tv
entire home/apt,lisbon,estrela,14.0,5.0,4,1.0,77.0,"rua das praças, 16"
entire home/apt,lisbon,misericórdia,1.0,0.0,4,1.0,66.0,exquisite bica - poets
entire home/apt,lisbon,misericórdia,12.0,5.0,6,2.0,78.0,casa do bairro @ bairro alto
entire home/apt,lisbon,misericórdia,1.0,0.0,4,1.0,74.0,poiais lisbon. central duplex apartment.
entire home/apt,lisbon,misericórdia,49.0,4.0,6,2.0,72.0,yellow house- sta. apolonia- outeirinho do mirante
entire home/apt,lisbon,misericórdia,14.0,4.5,3,1.0,71.0,le flat | santa catarina ii
entire home/apt,lisbon,misericórdia,42.0,4.5,6,2.0,77.0,academia delux 2 bedroom apt. for 6
entire home/apt,lisbon,misericórdia,17.0,4.0,2,0.0,66.0,edward terrace
entire home/apt,lisbon,misericórdia,38.0,5.0,4,1.0,72.0,happy apartment
entire home/apt,lisbon,estrela,11.0,5.0,2,1.0,66.0,apartamento com terraço na estrela
entire home/apt,lisbon,campo de ourique,9.0,4.5,5,2.0,72.0,estrela de são joaquim
entire home/apt,lisbon,santo antónio,14.0,4.0,3,0.0,67.0,white nest delux studio in pr. real
entire home/apt,lisbon,estrela,30.0,4.5,4,2.0,81.0,estrela views 2bedroom with balcony
entire home/apt,lisbon,santo antónio,5.0,4.0,4,1.0,81.0,príncipe real terrace apartment (c43)
entire home/apt,lisbon,misericórdia,7.0,4.0,2,0.0,71.0,cosy combro studio apartment
entire home/apt,lisbon,misericórdia,74.0,4.5,4,1.0,72.0,t1 lisbon center air cond & wifi
entire home/apt,lisbon,misericórdia,9.0,4.5,3,0.0,72.0,cosy loft in chiado neighboring
entire home/apt,lisbon,campo de ourique,17.0,4.5,4,1.0,66.0,the “easter house” at c. de ourique
entire home/apt,lisbon,misericórdia,95.0,4.5,2,1.0,66.0,centrality and comf house in lisbon
entire home/apt,lisbon,misericórdia,16.0,5.0,3,1.0,66.0,pam & dani's pad - cozy flat in historic center
entire home/apt,lisbon,misericórdia,53.0,4.5,6,2.0,74.0,econatur bairro alto
entire home/apt,lisbon,misericórdia,18.0,4.5,4,1.0,70.0,renovated 1 bedroom apartment in historical center
entire home/apt,lisbon,estrela,27.0,5.0,2,1.0,66.0,elegance apartment
entire home/apt,lisbon,estrela,9.0,5.0,3,1.0,78.0,"estrela cozy, quiet and sunny apartment"
entire home/apt,lisbon,misericórdia,13.0,4.5,6,2.0,72.0,travel and tales- casa das flores
entire home/apt,lisbon,misericórdia,44.0,4.5,7,3.0,68.0,modern style triplex
entire home/apt,lisbon,misericórdia,11.0,4.0,4,1.0,66.0,edward flat
entire home/apt,lisbon,estrela,15.0,4.0,4,1.0,70.0,great duplex 4 in historical center
entire home/apt,lisbon,misericórdia,26.0,4.5,4,1.0,78.0,apartamento adamastor caldeira 
entire home/apt,lisbon,misericórdia,2.0,0.0,2,0.0,72.0,design studio in sao bento  - iii
entire home/apt,lisbon,misericórdia,2.0,0.0,4,2.0,80.0,santa catarina outstanding place
entire home/apt,lisbon,estrela,66.0,5.0,5,2.0,64.0,central lisbon... by the tram 28!
entire home/apt,lisbon,misericórdia,15.0,5.0,5,2.0,72.0,sunny and cosy close to chiado
entire home/apt,lisbon,estrela,35.0,5.0,5,2.0,77.0,lovely sunny apartment with private garden estrela
entire home/apt,lisbon,misericórdia,3.0,4.0,4,2.0,79.0,principe real views with ac
entire home/apt,lisbon,misericórdia,8.0,4.0,4,2.0,75.0,2bedroom cosy in principe real
entire home/apt,lisbon,misericórdia,21.0,5.0,4,2.0,66.0,"calm and bright appartment, near bairro alto."
entire home/apt,lisbon,estrela,2.0,0.0,2,1.0,78.0,madragoa - pure lisbon urban stay
entire home/apt,lisbon,misericórdia,19.0,4.5,5,2.0,70.0,principe real with private patio
entire home/apt,lisbon,misericórdia,6.0,5.0,4,1.0,66.0,bijou penthouse with amazing views!
entire home/apt,lisbon,misericórdia,199.0,5.0,3,0.0,78.0,lisbon lifestyle house w/ parking
entire home/apt,lisbon,campo de ourique,2.0,0.0,8,2.0,72.0,spacious&fonctional flat in a prized neighborhood
entire home/apt,lisbon,misericórdia,79.0,4.5,9,3.0,78.0,amazing apartment-príncipe real
entire home/apt,lisbon,estrela,38.0,4.5,4,1.0,77.0,great flat  in  center historical 1
entire home/apt,lisbon,misericórdia,4.0,4.0,4,2.0,74.0,santa catarina terrace
entire home/apt,lisbon,santo antónio,46.0,4.0,5,2.0,72.0,the lisbon soul near principe real
entire home/apt,lisbon,estrela,18.0,4.5,4,1.0,74.0,são bento apartement
entire home/apt,lisbon,misericórdia,2.0,0.0,4,1.0,78.0,"attic-cozy apartm, nice location, air conditioned"
entire home/apt,lisbon,misericórdia,85.0,5.0,4,1.0,78.0,casa alta - experience lisbon light
entire home/apt,lisbon,misericórdia,10.0,4.5,2,1.0,64.0,"rh bica | 20, lisbon apartment"
entire home/apt,lisbon,misericórdia,1.0,0.0,2,1.0,81.0,charming s.bento
entire home/apt,lisbon,estrela,42.0,4.0,4,1.0,77.0,great flat in center historical 2
entire home/apt,lisbon,estrela,73.0,4.5,5,1.0,74.0,live like a local in madragoa 
entire home/apt,lisbon,estrela,26.0,4.5,4,1.0,72.0,flat private in typical portuguese area
entire home/apt,lisbon,misericórdia,12.0,5.0,3,2.0,70.0,central river view apartment in lisbon old town.
entire home/apt,lisbon,misericórdia,177.0,5.0,3,1.0,78.0,superb balcony over old lisbon
entire home/apt,lisbon,misericórdia,74.0,5.0,3,2.0,66.0,old corner house* bairro alto
entire home/apt,lisbon,misericórdia,72.0,4.0,6,3.0,75.0,shortstayflat - b. alto
entire home/apt,lisbon,misericórdia,7.0,4.5,2,1.0,71.0,lx8 - aparts terrace - bairro alto - sta catarina
entire home/apt,lisbon,misericórdia,18.0,5.0,4,1.0,75.0,a window to lisboa iii -bairro alto
entire home/apt,lisbon,misericórdia,130.0,5.0,4,1.0,78.0,find me inn city center chiado
entire home/apt,lisbon,misericórdia,27.0,4.5,4,1.0,78.0,bairro alto house
entire home/apt,lisbon,misericórdia,9.0,5.0,2,1.0,66.0,elegant chiado appartment
entire home/apt,lisbon,misericórdia,21.0,5.0,4,1.0,75.0,casa da vinha
entire home/apt,lisbon,misericórdia,73.0,4.5,4,1.0,71.0,"new apartment in bairroalto, lisbon"
entire home/apt,lisbon,misericórdia,76.0,4.5,3,2.0,70.0,cozy apartment in santa catarina
entire home/apt,lisbon,misericórdia,80.0,4.5,6,2.0,72.0,o sossego no meio da noite lisboeta
entire home/apt,lisbon,misericórdia,10.0,4.5,4,1.0,82.0,bairro alto cozy flat with balcony
entire home/apt,lisbon,misericórdia,46.0,5.0,4,2.0,64.0,bairro alto window
entire home/apt,lisbon,misericórdia,22.0,4.0,4,2.0,78.0,principe real charming flat
entire home/apt,lisbon,misericórdia,50.0,5.0,3,2.0,78.0,two bedroom apartment
entire home/apt,lisbon,misericórdia,3.0,5.0,7,4.0,78.0,river view apartment ii (centre- bica/bairro alto)
entire home/apt,lisbon,misericórdia,54.0,4.5,2,1.0,78.0,bonito apart. santa catarina 23 
entire home/apt,lisbon,misericórdia,77.0,4.5,4,2.0,72.0,charming apartment in lisbon center
entire home/apt,lisbon,misericórdia,119.0,4.5,4,1.0,66.0,elegant modern studio in downtown ♡
entire home/apt,lisbon,misericórdia,50.0,4.5,4,2.0,72.0,bairro alto / chiado neighborhood.
entire home/apt,lisbon,misericórdia,30.0,4.5,4,1.0,65.0,bairroapart
entire home/apt,lisbon,misericórdia,164.0,4.5,4,2.0,78.0,central charming apartment lisbon
entire home/apt,lisbon,misericórdia,16.0,4.5,6,2.0,78.0,apartamento no bairro alto 2 quartos
entire home/apt,lisbon,misericórdia,45.0,5.0,6,2.0,78.0,spacious bairro alto apt + courtyard + pocket wifi
entire home/apt,lisbon,misericórdia,44.0,4.5,4,1.0,79.0,charming apartment central lisbon
entire home/apt,lisbon,misericórdia,59.0,4.5,7,2.0,72.0,arts apartment at pr.real - bairro alto
entire home/apt,lisbon,misericórdia,77.0,4.5,4,1.0,72.0,central lisbon goodviews apartment
entire home/apt,lisbon,santo antónio,18.0,4.5,2,1.0,66.0,gallery /garden and piano apartment
entire home/apt,lisbon,campo de ourique,10.0,5.0,3,2.0,75.0,new apartment in beautiful location
entire home/apt,lisbon,campolide,1.0,0.0,2,1.0,78.0,lux crib
entire home/apt,lisbon,santo antónio,29.0,4.5,2,1.0,72.0,new apartment in marquês pombal
entire home/apt,lisbon,misericórdia,62.0,4.0,4,2.0,78.0,prime location - bairro alto 1a
entire home/apt,lisbon,misericórdia,38.0,5.0,4,1.0,78.0,pateo
entire home/apt,lisbon,santo antónio,18.0,4.0,4,3.0,72.0,shortstayflat-amazing apartment
entire home/apt,lisbon,misericórdia,36.0,4.5,5,2.0,71.0,lisbon bairro alto (with a view)
entire home/apt,lisbon,santo antónio,6.0,5.0,2,1.0,71.0,charming apartment - central lisbon
entire home/apt,lisbon,misericórdia,17.0,5.0,6,2.0,72.0,"sunny 2br at av. d.carlos i, lisbon"
entire home/apt,lisbon,misericórdia,96.0,4.5,6,2.0,71.0,spacious tailor made bairro alto
entire home/apt,lisbon,misericórdia,2.0,0.0,4,2.0,72.0,bairro alto central 2 bedroom apartment
entire home/apt,lisbon,misericórdia,23.0,5.0,2,1.0,78.0,cozzy apartment at b. alto
entire home/apt,lisbon,santa maria maior,25.0,5.0,3,1.0,81.0,cool downtown lisbon flat
entire home/apt,lisbon,misericórdia,119.0,4.5,6,2.0,72.0,bairrosweethome 3b
entire home/apt,lisbon,misericórdia,43.0,4.5,3,1.0,66.0,bairro alto modern apart. 3rd floor
entire home/apt,lisbon,santa maria maior,96.0,5.0,4,1.0,72.0,castle home (free parking)
entire home/apt,lisbon,santa maria maior,26.0,4.5,4,1.0,66.0,"wasabi green apartment, alfama"
entire home/apt,lisbon,misericórdia,6.0,5.0,6,2.0,72.0,amazing location 2 bedrooms apartment!
entire home/apt,lisbon,santo antónio,92.0,4.5,7,3.0,72.0,lalita apartment - 3 rooms downtown
entire home/apt,lisbon,misericórdia,62.0,4.0,4,1.0,78.0,bica local colours charming balcony
entire home/apt,lisbon,misericórdia,58.0,5.0,4,1.0,80.0,unike with portable 4g wifi hot spot
entire home/apt,lisbon,santa maria maior,15.0,4.5,4,1.0,72.0,lisbon downtown flats #3
entire home/apt,lisbon,misericórdia,68.0,4.5,4,1.0,75.0,charming flat in lisbon's center!
entire home/apt,lisbon,misericórdia,56.0,4.5,2,1.0,66.0,flower suite
entire home/apt,lisbon,misericórdia,34.0,5.0,6,1.0,70.0,apartments center bairro alto 4e
entire home/apt,lisbon,misericórdia,17.0,4.5,2,0.0,63.0,maria studio@bica & chiado
entire home/apt,lisbon,misericórdia,24.0,4.5,4,2.0,66.0,mansarda
entire home/apt,lisbon,misericórdia,196.0,5.0,4,1.0,64.0,1 cozy apartment@traditional lisbon
entire home/apt,lisbon,misericórdia,39.0,4.5,7,2.0,78.0,new beautiful loft bairro alto-bica
entire home/apt,lisbon,misericórdia,83.0,5.0,4,1.0,72.0,new!!vintage apartment
entire home/apt,lisbon,misericórdia,12.0,5.0,3,1.0,66.0,a cosy modern apt in historical lisbon
entire home/apt,lisbon,misericórdia,65.0,4.5,7,2.0,75.0,"bica top house, at funicular st."
entire home/apt,lisbon,misericórdia,50.0,5.0,4,1.0,72.0,a pearl in the historic center
entire home/apt,lisbon,misericórdia,54.0,4.0,4,1.0,66.0,your bairro alto apartment | 4two
entire home/apt,lisbon,misericórdia,106.0,4.5,4,2.0,77.0,lisbon window duplex 2 - wi-fi
entire home/apt,lisbon,misericórdia,139.0,4.5,8,4.0,78.0,b.alto - 18th century beautiful apt
entire home/apt,lisbon,misericórdia,49.0,4.5,2,1.0,71.0,great loft with river view
entire home/apt,lisbon,misericórdia,12.0,5.0,3,0.0,78.0,central lisbon apartment with a view
entire home/apt,lisbon,misericórdia,29.0,4.5,2,1.0,72.0,center of lisbon. historic district
entire home/apt,lisbon,misericórdia,21.0,4.5,5,2.0,72.0,"apartment largo de jesus 3, 3"
entire home/apt,lisbon,misericórdia,2.0,0.0,2,0.0,63.0,chic and new studio in santa catarina/bairro alto
entire home/apt,lisbon,misericórdia,98.0,5.0,2,1.0,72.0,"""penthouse"" in the coolest lx area"
entire home/apt,lisbon,misericórdia,15.0,5.0,3,1.0,78.0,quiet and charming apartment. free private parking
entire home/apt,lisbon,misericórdia,3.0,3.5,4,1.0,68.0,villa dos ferreiros
entire home/apt,lisbon,misericórdia,41.0,4.0,3,1.0,78.0,bairro alto typical apartment
entire home/apt,lisbon,misericórdia,29.0,5.0,5,2.0,70.0,sweet typical apartment in bica
entire home/apt,lisbon,misericórdia,64.0,4.0,4,2.0,65.0,charming apartment in bairro alto2a
entire home/apt,lisbon,misericórdia,81.0,5.0,9,3.0,72.0,bica / chiado - garden house
entire home/apt,lisbon,misericórdia,32.0,4.5,3,2.0,72.0,lovely flat in the heart of principe real
entire home/apt,lisbon,misericórdia,54.0,5.0,3,1.0,67.0,loving chiado + free pocket pickup
entire home/apt,lisbon,santa maria maior,39.0,4.5,4,1.0,81.0,vasco da gama flat
entire home/apt,lisbon,santo antónio,11.0,4.0,2,1.0,72.0,charming apartment in the trendy principe real
entire home/apt,lisbon,misericórdia,67.0,5.0,3,1.0,78.0,bairro alto / chiado nice apartment
entire home/apt,lisbon,santa maria maior,8.0,4.5,4,1.0,72.0,romantic lisbon close to the river | ophelia river
entire home/apt,lisbon,santa maria maior,8.0,5.0,2,1.0,72.0,apartment in costa do castelo
entire home/apt,lisbon,santa maria maior,1.0,0.0,3,1.0,72.0,studio apartment at castle boutique apartments
entire home/apt,lisbon,santa maria maior,56.0,5.0,4,1.0,78.0,novo apartamento junto ao rio tejo
entire home/apt,lisbon,santa maria maior,18.0,5.0,4,1.0,74.0,villa uppe alfama castle with private patio
entire home/apt,lisbon,santa maria maior,193.0,5.0,4,2.0,82.0,baixa castle lisbon at your feet!
entire home/apt,lisbon,santa maria maior,74.0,4.5,4,2.0,78.0,cosy duplex in lisbon center
entire home/apt,lisbon,santa maria maior,48.0,4.5,4,2.0,73.0,"lisbon heart apartment (parking,wifi)"
entire home/apt,lisbon,santa maria maior,8.0,5.0,4,1.0,82.0,apartment silver i -lisbon downtown
entire home/apt,lisbon,santa maria maior,14.0,4.5,3,1.0,71.0,alfama perfect for your stay 1 bed - like a local
entire home/apt,lisbon,santa maria maior,5.0,4.5,2,0.0,67.0,super studio alfama 7
entire home/apt,lisbon,santa maria maior,20.0,4.0,2,0.0,74.0,casa alfama - 1
entire home/apt,lisbon,santa maria maior,6.0,4.5,4,1.0,72.0,penthouse in historical lisbon
entire home/apt,lisbon,santa maria maior,4.0,5.0,4,1.0,66.0,loving alfama apartment iii
entire home/apt,lisbon,santa maria maior,2.0,0.0,4,1.0,78.0,mouraria central apartment i (c47)
entire home/apt,lisbon,são vicente,2.0,0.0,5,2.0,63.0,paraíso river view
entire home/apt,lisbon,santa maria maior,5.0,4.0,4,2.0,63.0,alfama golden flat
entire home/apt,lisbon,são vicente,15.0,4.0,4,1.0,71.0,lisbon charming apartment near alfama
entire home/apt,lisbon,santa maria maior,130.0,4.5,2,1.0,66.0,cosy small portugese home in alfama
entire home/apt,lisbon,santa maria maior,3.0,4.5,3,1.0,73.0,enjoy casa do forte apartment-30093/al
entire home/apt,lisbon,são vicente,3.0,4.5,3,2.0,72.0,cruz santa helena
entire home/apt,lisbon,são vicente,31.0,5.0,6,2.0,72.0,nan
entire home/apt,lisbon,são vicente,8.0,5.0,3,1.0,72.0,apartment with river views in the heart of alfama
entire home/apt,lisbon,são vicente,3.0,4.0,6,2.0,71.0,charming alfama|2 bedroom apartment
entire home/apt,lisbon,santa maria maior,64.0,5.0,5,2.0,72.0,velha alfama
entire home/apt,lisbon,são vicente,28.0,4.5,3,1.0,67.0,home cinema charming duplex in graça - lisbon
entire home/apt,lisbon,são vicente,157.0,5.0,4,1.0,78.0,duplex with a river view in alfama
entire home/apt,lisbon,santo antónio,40.0,5.0,2,1.0,72.0,charming & cozy apartment
entire home/apt,lisbon,santo antónio,17.0,5.0,4,1.0,66.0,apartment in the heart of lisbon
entire home/apt,lisbon,santo antónio,5.0,4.5,2,1.0,66.0,sunny and cosy apt in city center
entire home/apt,lisbon,santo antónio,6.0,4.0,4,1.0,66.0,feelinglisbon portuguesediscoveries
entire home/apt,lisbon,santo antónio,34.0,4.0,2,1.0,72.0,cool artists house and patio
entire home/apt,lisbon,santo antónio,51.0,4.5,2,1.0,66.0,rato sky - new!
entire home/apt,lisbon,avenidas novas,2.0,0.0,4,2.0,78.0,vintage apartment/ lisbon. €60 couple! offer
entire home/apt,lisbon,misericórdia,13.0,4.5,5,2.0,78.0,fantástico apartamento no centro lisboa ii
entire home/apt,lisbon,misericórdia,41.0,5.0,4,1.0,72.0,studio  (lisboa/bairro alto)garagem
entire home/apt,lisbon,misericórdia,116.0,4.5,6,2.0,65.0,gorgeous flat chiado bica tram
entire home/apt,lisbon,misericórdia,90.0,4.0,4,2.0,81.0,bica flatstcatarina flat near viewpoint
entire home/apt,lisbon,estrela,58.0,4.5,4,2.0,66.0,santos authentic city center
entire home/apt,lisbon,misericórdia,22.0,5.0,5,2.0,74.0,lisbon pateo residence. a touch of class.
entire home/apt,lisbon,misericórdia,107.0,4.5,5,2.0,72.0,santa catarina's refuge.
entire home/apt,lisbon,estrela,25.0,4.5,6,2.0,78.0,duplex in madragoa
entire home/apt,lisbon,estrela,26.0,5.0,4,3.0,72.0,bright apartment in santos
entire home/apt,lisbon,misericórdia,55.0,4.5,6,1.0,71.0,5lx - lowcost apartments - chiado-bairro alto
entire home/apt,lisbon,misericórdia,21.0,5.0,4,1.0,82.0,new  apartment in centre cais sodre
entire home/apt,lisbon,estrela,2.0,0.0,3,1.0,66.0,madragoa charming apartment
entire home/apt,lisbon,santo antónio,32.0,5.0,4,1.0,80.0,lisbon center varanda do principe
entire home/apt,lisbon,santo antónio,6.0,5.0,4,1.0,68.0,charming príncipe real next to bairro alto
